title,desc,genre,media,len,sent_len,ECD,ECE,ECS,EFA,EFI,EFN,EFO,EFQ,EMO,EPH,EPT,ETD,ETN,IC,JC,JKC,JKG,JKI,JKM,JKO,JKQ,JKS,JX,MAC,MAG,MDN,MDT,NNB,NNG,NNM,NNP,NP,NR,OH,OL,SE,SF,SO,SP,SS,SW,UN,VA,VCN,VCP,VV,VX,VXA,VXV,XPN,XR,XSA,XSN,XSV,sent_num
브레이브하트,"{1280년, 스코틀랜드... 윌리엄 월레스 얘기를 해주지. 잉글랜드 사학자들은 날 거짓말쟁이라고 하겠지만, 역사는 그를 매단 자들에 의해서 쓰여진거야. 스코틀랜드의 왕이 후계자 없이 죽자, 무자비한 이교도로 이름 난 잉글랜드 왕 롱생크가 스코틀랜드 왕을 자처했어. 스코틀랜드의 귀족들은 그와 싸웠고, 또 왕위를 놓고 서로 싸웠지. 그러자 롱생크가 휴전 회담을 위해 모두를 초대했어. 무기 없이, 시종 한명만 데려오도록 말야. 그 지방 농민 중에 자신의 땅을 경작하는 말콤 월레스란 자가 있었지. 그에겐 두 아들이 있었는데, 존과 윌리엄이었어.""}  13세기 말엽, 스코틀랜드와 잉글랜드 왕가는 서로 대립하고 있었다. 스코틀랜드 왕이 후계자 없이 죽자, 잉글랜드는 왕권을 요구하며 스코틀랜드에 포악한 정치의 그림자를 드리우기 시작한다. 폭정으로 스코틀랜드 사람들은 잇달아 죽음을 당하게 되고, 윌리엄 월레스(William Wallace: 멜 깁슨 분)는 폭정을 피하여 고향으로 멀리보내어져 양육된다. 그가 성장하여 고향에 돌아왔을때 월레스의 조국 스코틀랜드는 여전히 잉글랜드의 전제 군주 롱생크(Longshanks - King Edward I: 패트릭 맥구한 분)의 핍박과 탄압 시달리고 있었다.  이때 윌리엄 월레스에게는 그에게 운명적인 사랑의 여인인 머론(Murron: 캐서린 맥코맥 분)을 만나게 되고 그와 결혼하나, 잉글랜드의 폭정에 머론은 잔인하게 처형된다. 월레스는 머론의 죽음을 복수하게되고 그 과정에서 하나 둘씩 모여드는 스코틀랜드 사람들을 모아 용맹과 투지로 무장한 저항군을 이끄는 지도자가 된다. 잉글랜드는 월등한 군사력을 앞세워 스코틀랜드를 침략해오고 역사적인 스털링 전투에서 월레스의 군대는 잉글랜드에 큰 승리를 거둔다. 월레스 군대의 용맹함에 당황한 롱섕크는 휴전을 제의하게 되고, 롱섕크는 왕자 에드워드(Prince Edward: 피터 핸리 분)의 무기력함에 공주 이사벨(Princess Isabelle: 소피 마르소 분)을 화해의 사절로 보내게 된다. 비록 정략적인 만남이었지만 이사벨은 월레스의 애국심과 용맹함에 매혹되고, 그녀는 잉글랜드의 침공 사실을 월레스에게 알려주기에 이르는데.  [스포일러] 폴커크 전투에서 두 왕조는 다시 치열한 전투를 벌이게 된다. 하지만 스코틀랜드 기사들의 충성심은 이미 잉글랜드에 돈으로 매수된 빛바랜 충성심으로 스코틀랜드는 잉글랜드에 치명적인 패배를 당하게 되고, 목숨만 건진 월레스는 다시 군대를 정비하려하나 롱섕크의 계략에 결국 월레스는 잉글랜드에 포로로 잡히게 된다. 결국 월레스는 런던으로 보내지고, 잔인하게 공개처형의 운명을 맞는다. 이사벨 공주 조차도 월레스를 구할 수 없었으며, 위대한 영웅은 죽어가는 마지막 순간까지 조국의 자유와 평화를 외치며 의연하게 죽음을 맞는다. 월레스의 죽음에 스코틀랜드 사람들은 윌리암 월레스의 숭고하고 의로운 정신을 마음 속에 새기며 베노번 전투에서 잉글랜드군을 격퇴시킨다. 스코트랜드는 많은 희생을 치룬 대가로 소중한 자유를 얻게 된다.  {월레스는 죽은 뒤 갈기갈기 찢겨서 머리는 런던 다리에 걸렸고, 팔과 다리는 영국의 네군데 변방에 경고용으로 보내졌는데, 롱생크가 기대했던 효과는 없었다. 서기 1314년, 스코틀랜드 애국자들은 굶주림과 숫적 열세에도 불구하고 베녹번 전투에 임했다. 그들은 스코틀랜드인 답게 싸웠고 그들의 자유를 쟁취했다.}",영화,naver,1658,77.52173913043478,0.2608695652173913,0.2608695652173913,0.13043478260869565,0.0,0.0,0.13043478260869565,0.0,0.0,0.0,0.0,0.17391304347826086,0.13043478260869565,0.043478260869565216,0.0,0.08695652173913043,0.0,0.043478260869565216,0.0,0.21739130434782608,0.08695652173913043,0.0,0.043478260869565216,0.2608695652173913,0.043478260869565216,0.5652173913043478,0.08695652173913043,0.0,0.17391304347826086,6.695652173913044,0.13043478260869565,0.043478260869565216,0.08695652173913043,0.21739130434782608,0.0,0.43478260869565216,0.043478260869565216,0.043478260869565216,0.0,0.08695652173913043,0.30434782608695654,0.08695652173913043,0.6521739130434783,0.21739130434782608,0.0,0.043478260869565216,2.130434782608696,0.0,0.0,0.08695652173913043,0.08695652173913043,0.21739130434782608,0.0,0.17391304347826086,0.08695652173913043,23
보이즈 앤 후드,"{""One out of every twenty-one Black American males will be murdered in their lifetime"", ""Most will die at the hands of another Black male""}  1984년, 센트럴 로스엔젤레스. 트레이(Tre Styles: 큐브 구딩 주니어 분)는 휴리어스 스타일즈(Furious Styles: 로렌스 피쉬번 분)의 독자이다. 부인과 이혼 후 어린 트레이는 어머니와 함께 살고 있었으나, 어머니는 자신 혼자 트레이를 '남자'로 키우기에는 너무 부족함을 느끼고 그를 남편 휴리어스에게 데려간다. 견고하고 무뚝뚝한 아버지 밑에 자라나는 트레이에겐 사춘기의 여러 문제들 이외에 험악한 남가주, 총싸움이 하루가 멀다고 벌어지는 곳에서 살며겪는 여러 어려움과 부딪친다. 하루는 밤에 시비를 걸은 패거리를 거리에서 만나고 도망치던 도중 가장 친구 리키(Ricky Baker: 모리스 체스트너트 분)가 그들에 의해 총세례를 받는데.  [스포일러] 이성을 잃은 트레이는 아버지의 만류에도 불구하고, 교도소에 들락날락한 리키의 오빠인 더우보이(Doughboy: 아이스 큐브 분)), 그리고 다른 한 친구와 합세하여 총기를 들고 복수전을  펼치러 다닌다. 그러던 중 트레이는 말리는 아버지의 말을 따라 차에서 내려 집으로 향하고, 나머지는 그 패거리 중 세 명을 찾아 그 자리에서 자살하다. 이튿날 더우보이는 트레이에게 찾아가 트레이와 자신이 저지른 행동에 대해 이야기를 나누고 난 후 힘없이 자신의 집으로 걸어간다. 더우보이는 2주 후 사살되었다는 자막이 그뒤를 잇는다.",영화,naver,809,104.5,0.5,0.375,0.25,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.25,0.5,0.125,0.0,0.0,0.0,0.125,0.0,0.75,0.25,0.0,0.125,0.125,0.125,0.875,0.25,0.375,0.25,8.5,0.375,0.0,0.0,0.25,0.0,3.375,0.0,0.125,0.0,0.25,1.0,0.25,0.75,0.125,0.0,0.0,4.625,0.0,0.0,0.125,0.0,0.375,0.125,0.0,0.125,8
보이후드,여섯 살 ‘메이슨 주니어’(엘라 콜트레인)와 그의 누나 ‘사만다’(로렐라이 링클레이터)는 싱글맘인 ‘올리비아’(패트리샤 아케이트)와 텍사스에 살고 있다. 아빠인 ‘메이슨 시니어’(에단 호크)는 일주일에 한 번씩 들러 ‘메이슨’과 ‘사만다’를 데리고 캠핑을 가거나 야구장에 데려 가며 친구처럼 놀아 주곤 하지만 함께 살 수는 없다. 게다가 엄마의 일 때문에 친구들과 헤어져 계속해서 낯선 도시로 이사를 다녀야 하는 메이슨은 외로운 나날을 보내며 점차 성장해가는데…….,영화,naver,260,96.33333333333331,1.6666666666666667,1.3333333333333333,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,1.0,0.3333333333333333,0.0,1.0,11.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,1.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.0,0.3333333333333333,4.666666666666667,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,3
바운티 헌터스: 현상금사냥꾼,"현상금 사냥꾼들의 꿈과 우정을 그린 이야기. 갖출 것 다 갖췄지만 조금 엉뚱한 이산(이민호)과 언제 어디로 튈지 모르는 천방지축 아요(종한량). 둘은 우연히 호텔 폭발 사건에 휘말려 CAT(탕옌)이 이끄는 바운티 헌터스 팀에 들어가게 된다. 팀에는 전문 해커 SWAN과 허드렛일을 책임지는 바오바오도 함께 한다. 200만달러의 현상금을 위해 한국, 태국, 홍콩 등 방방곡곡 움직이던 그들은 방해꾼을 만나게 된다. 그러나 이 모든게 TOMMY가 꾸민 짓이라는걸 깨닫고 난 후 현상금이 아닌 팀원들의 우정과 사랑을 위해 그와 목숨 걸고 싸우게 된다.",영화,naver,305,65.2,0.4,0.4,0.2,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.4,0.8,0.0,0.0,0.2,0.0,0.2,0.0,0.6,0.2,0.0,0.4,0.2,0.2,1.2,0.0,0.2,0.4,7.6,0.0,0.0,0.4,0.4,0.0,0.6,0.0,0.2,0.0,0.2,0.4,0.2,0.2,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,5
보랏 - 카자흐스탄 킹카의 미국 문화 빨아들이기,"카자흐스탄 방송국 리포터인 보랏은 자신의 미국 체험기를 다큐멘터리로 제작하기 위해 마을 사람들의 대대적인 배웅을 받으며 프로듀서와 함께 미국 뉴욕으로 떠난다. 카자흐스탄의 시골 출신인 보랏이 많은 문화적 차이를 경험하던 어느 날, 우연히 TV에서 본 영화배우 파멜라 앤더슨에게 반해 버린다. 우연의 일치일까? 고향에 있는 아내가 죽었다는 소식까지 날아온다. 파멜라를 아내로 삼겠다고 굳게 결심한 보랏은 프로듀서를 속여 로스앤젤레스의 파멜라 앤더슨을 만나기 위한 긴 여정을 시작한다.",영화,naver,269,45.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.0,0.3333333333333333,0.0,0.16666666666666666,0.0,0.0,0.5,0.6666666666666666,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,1.0,0.3333333333333333,0.0,0.16666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.0,0.16666666666666666,0.0,4.666666666666667,0.0,0.3333333333333333,0.0,0.0,0.0,0.16666666666666666,0.0,0.3333333333333333,0.0,0.16666666666666666,0.0,0.0,0.5,0.5,0.0,0.16666666666666666,2.3333333333333335,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,6
고령화 가족,"인/생/포/기/ 40세 ‘인모’ 결/혼/환/승/전/문/ 35세 ‘미연’ 총/체/적/난/국/ 44세 ‘한모’ 개/념/상/실/  15세 조카 ‘민경’ 자/식/농/사/대/실/패/ 69세 ‘엄마’   평화롭던 엄마 집에 나이 값 못하는 가족이 다시 모여들기 시작한다. 엄마 집에 빈대 붙어 사는 철없는 백수 첫째 ‘한모’, 흥행참패 영화감독 둘째 ‘인모’, 결혼만 세 번째인 뻔뻔한 로맨티스트 셋째 ‘미연’. 서로가 껄끄럽기만 한 삼 남매와 미연을 쏙 빼 닮아 되바라진 성격의 개념상실 여중생 ‘민경’까지, 모이기만 하면 사건 사고가 끊이지 않는 이들의 속사정이 공개된다!  평균 연령 47세, 극단적 프로필, 나이 값 못하는 {고령화가족}이 온다!",영화,naver,359,136.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,20.0,0.3333333333333333,0.3333333333333333,0.0,3.3333333333333335,0.0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.0,0.0,3.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,3
바디 오브 라이즈,전세계적으로 일어나는 테러사건의 배후를 찾기 위해 사상 최악의 미션에 투입된 대 테러요원 페리스(레오나르도 디카프리오). 또 다른 요원 호프만(러셀 크로우)을 통해 본부의 임무를 전달 받는 그는 테러리스트의 우두머리를 잡기 위해 복잡한 감시망을 피해 다니면서 위험 속으로 뛰어 든다. 하지만 목표물에 다가갈수록 그가 발견하는 진실은 그의 목숨을 위협할 만큼이나 위험하다. 동료인 호프만까지 믿을 수 없게 된 그가 완수해야 할 최고의 미션은 “끝까지 살아남아야 한다”는 것!,영화,naver,264,91.66666666666669,1.6666666666666667,0.6666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,1.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,12.666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,1.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,5.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,3
블루 썬더,"월남전 참전 용사인 경찰 항공대 소속 베테랑 조종사 프랭크 머피(Frank Murphy: 로이 샤이더 분)는 미공군이 500만 달러를 투입해 개발한 최신예 헬리콥터 '스페셜', 일명 '블루 썬더'의 시험 비행사로 선발된다. 이 헬기의 기체 외관은 나토가 개발한 2.5cm 두께의 방탄 철갑으로 되어있고, 앞부분에는 6개의 회전 포실에서 분당 4천발이 발사되는 20미리 전자 제어 연발 직사포를 탑제되어 있다. 이 직사포는 조종사의 헬멧이 가리키는 방향과 동일하게 움직인다. 특히 저소음 기능인 정숙 비행 모드로 야간에 접근, 건물 안의 열감지 및 음파 탐지기를 활용하여 도청과 녹음이 자유롭다. 블루 썬더 책임자는 월남전때부터 앙숙이었던 코크란 대령(Colonel F.E. Cochrane: 말콤 맥도웰 분). 코크란은 머피가 시험 비행사로 선정된 것이 못마땅해 그를 제거키 위한 음모를 꾸미지만 실패한다. 머피는 코크란과 그 일행이 블루 선더를 이용한 엄청난 음모를 꾸미고 있다는 것을 알아낸다. 코크란 일행은 그들의 음모가 공개되는 것이 두려워 머피를 죽이려고 필사적으로 덤벼들고, LA 시내의 상공에서 치열한 공중전이 벌어진다. 머피는 F-16 전투기를 격추시키고 숙적 코크란이 또다른 블루 선더로 대항해 오자 격전 끝에 그를 격추시킨다. 동시에 그들의 음모도 세상에 알려진다.",영화,naver,662,76.1111111111111,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.1111111111111111,0.4444444444444444,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.5555555555555556,0.2222222222222222,0.0,0.2222222222222222,0.3333333333333333,0.0,0.5555555555555556,0.0,0.2222222222222222,0.2222222222222222,10.555555555555555,0.2222222222222222,0.0,0.1111111111111111,0.7777777777777778,0.0,1.0,0.0,0.1111111111111111,0.0,0.2222222222222222,0.3333333333333333,0.0,0.3333333333333333,0.2222222222222222,0.0,0.0,1.4444444444444444,0.0,0.0,0.2222222222222222,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.3333333333333333,9
블루 마운틴 스테이트: 더 라이즈 오브 사드랜드,"태드가 졸업 후 NFL에 드래프드되자, 쿼터백인 알렉스는 그의 팀을 이끄는 동시에 고트 하우스를 복수심에 불타는 학장으로부터 지켜내야 한다.",영화,naver,78,83.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1
공범,15년 전 대한민국을 충격에 빠뜨린 故 한채진 군 유괴살인사건!  공소시효를 앞두고 '다은'은 실제 범인의 목소리에서 세상에서 가장 익숙한 아빠의 존재를 느끼고 그의 과거를 추적하기 시작한다. 파헤치면 파헤칠수록 '다은'은 혼란에 휩싸이고 평생 자신을 위해 모든 것을 바쳐 온 아빠에 대한 잔인한 의심은 커져만 가는데...,영화,naver,180,95.0,1.0,1.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,1.5,11.5,0.5,0.0,0.5,0.5,0.5,0.0,0.5,1.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,2
혈의 누,"19세기 조선시대 말엽, 제지업을 기반으로 성장한 외딴 섬 마을 동화도. 어느 날 조정에 바쳐야 할 제지가 수송선과 함께 불타는 사고가 벌어지고.... 사건을 해결하고자 수사관 원규 일행이 동화도로 파견된다. 섬에 도착한 첫 날, 화재사건의 해결을 서두르던 원규 일행 앞에서 참혹한 살인사건이 일어난다. 범인을 알 수 없는 살인 사건으로 동요하는 마을 사람들은 7년전, 역모를 이끈 천주교도와 한패로 낙인찍혀 온 가족이 참형을 당한 강객주의 원혼이 일으킨 저주라 여기며 점점 광기에 휩싸여간다. 그리고..... 불길한 섬에 고립 되어가는 원규 일행은 살인범의 자취를 찾지 못한 채 점점 광기어린 마을 사람들의 분위기에 동요되고 만다. 게다가 사건을 해결하기 위해 냉철하게 추리해나가던 원규 앞에 참혹한 연쇄 살인 사건이 이어지고.... 제지소 주인의 아들 인권은 흉흉한 마을 분위기를 강압적인 태도로 잡으며 원규와 끊임없이 대립하기만 한다. 여기에 참형 당한 강객주에게 은혜를 입었던 두호의 등장으로 원규는 점점 혼란속에 빠지게 되는데...",영화,naver,526,89.16666666666669,1.0,0.5,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,1.1666666666666667,0.3333333333333333,0.0,0.16666666666666666,0.5,0.0,0.8333333333333334,0.0,0.3333333333333333,0.3333333333333333,10.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.5,0.0,0.16666666666666666,0.0,0.16666666666666666,4.166666666666667,0.16666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.16666666666666666,0.0,6
블러드 다이아몬드,"{1999년, 시에라 리온. 내전이 다이아몬드 지역 지배를 두고 벌어졌다. 수천명이 죽고, 수만명의 난민이 발생했다. 그들은 아무도 다이아몬드를 보지 못했다.} 무기구입을 위해 밀수거래를 일삼던 용병 대니 아처(레오나르도 디카프리오)는 다이아몬드 광산에서 강제노역을 하던 솔로몬(디몬 하운수)이 유래 없이 크고 희귀한 다이아몬드를 발견해 숨기고 있다는 사실을 알게 된다. 아처는 그 다이아몬드가 일생일대의 발견이라는 것과 폭력과 난동이 난무하는 아프리카에서 벗어날 기회를 줄 것임을 알고 다이아몬드를 손에 넣기 위해 그에게 접근한다. 하지만 이 다이아몬드는 솔로몬에게 소년병으로 끌려간 아들을 구하기 위한 목숨보다 소중한 것! 다이아몬드를 숨긴 사실이 발각될 즉시 사살 당할 것을 알았지만 솔로몬은 이를 은폐한다. 매디 보웬(제니퍼 코넬리)은 시에라리온에서 폭리를 취하는 다이아몬드 산업의 부패를 폭로하면서 분쟁 다이아몬드 이면에 숨겨진 진실을 밝히려고 하는 이상주의적 열혈 기자. 매디는 정보를 얻기 위해 아처를 찾지만 이내 그가 자신을 더 필요로 한다는 것을 알게 된다. 결국 아처는 매디의 도움으로 솔로몬과 함께 반란 세력의 영토를 통과하기로 결정한다. 아처는 죽음이 도사리고 있는 아프리카를 벗어나기 위해, 솔로몬은 가족을 위해, 매디는 진실을 위해... 그들의 운명을 건 위험한 모험이 시작된다! {2003년 1월, 40개국이 분쟁 지역 다이아몬드의 유통을 방지하는 ‘킴벌리 협약’에 서명했다. 하지만 불법적인 다이아몬드는 아직도 시장을 가지고 있다. 이는 분쟁 없는 다이아몬드를 강조하는 소비자에 달려있다. 씨에라 리온에 평화가 있기를. 아직도 아프리카엔 20만 명의 소년 병사들이 있다.}",영화,naver,840,63.42857142857143,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.07142857142857142,0.0,0.0,0.14285714285714285,0.35714285714285715,0.14285714285714285,0.0,0.0,0.0,0.07142857142857142,0.0,0.5,0.14285714285714285,0.0,0.14285714285714285,0.21428571428571427,0.07142857142857142,0.42857142857142855,0.0,0.0,0.21428571428571427,6.642857142857143,0.21428571428571427,0.0,0.14285714285714285,0.5,0.0,0.0,0.07142857142857142,0.14285714285714285,0.0,0.07142857142857142,0.42857142857142855,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.0,0.0,1.9285714285714286,0.07142857142857142,0.0,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,14
블리드 포 디스,"통제불능의 문제적 복서 ‘비니’는 슬럼프가 계속되자  한 물 간 코치 ‘케빈’을 찾아간다. ‘케빈’은 무모한 도전을 제안하고, 피나는 노력 끝에 둘은 챔피언 타이틀을 거머쥔다.  승리의 기쁨도 잠시, ‘비니’는 예기치 못한 사고로  복싱은커녕 걷는 것 조차 힘들 것이라는 판정을 받는다. 절망의 끝에 선 ‘비니’는 모두가 불가능이라 말하는 도전을 위해 가족들의 만류를 뿌리치고, 다시 ‘케빈’을 찾아가는데…  최악의 순간, 최고를 꿈꾸다!",영화,naver,254,67.25,1.0,0.5,0.25,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25,0.0,0.5,0.25,0.0,0.25,0.75,0.0,0.25,0.0,0.0,0.25,8.75,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.5,0.0,0.25,0.5,0.25,0.25,0.25,0.0,0.25,3.0,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.5,4
블랙코드,"시스템 해킹을 당해 중국의 원자력 발전소에서 폭발 사고가 나고 동일범으로 추정되는 해커들은 미국 금융시장마저 혼란에 빠뜨린다. 이에 중국과 미국이 손을 잡고 중국 최고의 요원 첸(왕리홍)과 그의 친구이자 천재적 해커이지만 감옥신세를 지고 있는 닉 해서웨이(크리스 헴스워스) 그리고 첸의 여동생(탕웨이)와 함께 FBI와 공조 수사를 펼치게 된다. 미국의 시카고와 로스앤젤레스, 홍콩, 자카르타를 오가며 전 세계적인 사이버 범죄에 맞서 싸우지만 그럴수록 해커들은 더욱 폭력적인 방법으로 수사팀을 교란하는데...",영화,naver,285,101.33333333333331,1.3333333333333333,1.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,1.0,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,0.0,0.0,0.0,15.666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.6666666666666667,0.0,0.0,0.3333333333333333,4.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,3
블랙 팬서,‘시빌 워’ 이후 와칸다의 왕위를 계승한 티찰라(채드윅 보스만)는 와칸다에만 존재하는 최강 희귀 금속 ‘비브라늄’과  왕좌를 노리는 숙적들의 음모가 전세계적인 위협으로 번지자 세상을 구할 히어로 ‘블랙 팬서’로서 피할 수 없는 전쟁에 나서는데…,영화,naver,136,154.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,3.0,1.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1
